SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
127,Furniture,Fiction,107,Printer,50 inch LED 4K Ultra HD TV,35,1,7,1,172,Noah Doe,Canada,4.7,75,14,12345,Shipped,########,359
129,Clothing,Phones,119,Harry Potter,HP Color LaserJet Printer,150,2,8,2,172,Jane Doe,India,4.9,90,4,12356,Shipped,########,346
129,Office,Dolls,111,Waffle Maker,50 inch LED 4K Ultra HD TV,5.99,2,8,1,165,Emma Doe,Canada,4.9,80,15,12349,Shipped,########,353
129,Outdoors,Camping,105,Jeans,90 Degree By Reflex Yoga Pants,599,3,8,2,166,Sophia Doe,Canada,4.9,95,1,12357,Delivered,########,359
125,Shoes,Dolls,119,Monopoly,50 inch LED 4K Ultra HD TV,19.99,1,5,3,164,Jack Doe,UK,4.8,90,9,12358,Cancelled,########,359
136,Jewelry,Phones,114,Drill,Nike Pegasus 36 Running Shoes,100,2,10,1,161,Tom Doe,Russia,4.9,85,17,12354,Delivered,########,350
137,Electronics,Televisions,112,Drill,Barbie Dreamhouse Playset,25,3,10,3,167,James Doe,Mexico,4.9,95,12,12354,Delivered,########,350
139,Grocery,Small Appliances,119,Nike Pegasus,Dewalt 18 Volt Drill,5.99,4,10,1,157,Emma Doe,Spain,4.9,75,19,12347,Shipped,########,356
134,Clothing,Action Figures,103,Yoga Pants,Coleman 4 Person Tent,150,2,8,1,174,Jane Doe,UK,4.8,95,1,12353,Cancelled,########,350
130,Kitchen,Phones,117,Monopoly,Harry Potter and the Sorcerer's Stone,99.99,1,7,2,159,Ava Doe,Korea,4.9,80,9,12362,Shipped,########,347
136,Clothing,Makeup,119,Foundation,Dewalt 18 Volt Drill,19.99,2,10,3,171,Isabella Doe,Israel,4.8,95,15,12358,Returned,########,362
137,Books,Dolls,111,Harry Potter,Ashley Furniture Sofa,19,2,6,2,157,Mark Doe,Korea,4.9,90,9,12345,Cancelled,########,353
142,Clothing,Camping,120,Foundation,50 inch LED 4K Ultra HD TV,5.99,1,6,2,164,Ava Doe,Japan,4.9,75,9,12353,Returned,########,363
140,Electronics,Dolls,110,Harry Potter,Keurig K-Cup Coffee Maker,15,3,5,2,160,William Doe,Indonesia,4.9,98,6,12357,Returned,########,347
136,Shoes,Running Shoes,102,Spiderman,90 Degree By Reflex Yoga Pants,15,3,8,2,176,Emma Doe,UK,4.9,90,17,12358,Delivered,########,345
126,Electronics,Beverages,119,Harry Potter,Harry Potter and the Sorcerer's Stone,5.99,2,5,2,162,Olivia Doe,Italy,4.9,85,1,12360,Delivered,########,351
132,Games,Appliances,115,Diamond Necklace,Spiderman Action Figure,25,4,8,2,167,David Doe,Russia,4.8,80,14,12346,Cancelled,########,350
142,Home Improvement,Board Games,111,Jeans,1 Carat Diamond Necklace,2199,2,7,2,169,Emily Doe,China,4.8,75,13,12354,Returned,########,357
131,Health,Fiction,115,Spiderman,Coleman 4 Person Tent,35,3,10,3,164,James Doe,Korea,4.9,80,17,12347,Delivered,########,364
128,Shoes,Phones,102,Spiderman,Spiderman Action Figure,25,4,6,2,172,Emma Doe,Indonesia,4.9,75,11,12351,Cancelled,########,362
127,Outdoors,Running Shoes,118,Nike Pegasus,Coleman 4 Person Tent,2199,2,10,2,168,Sophia Doe,Mexico,4.7,95,16,12345,Cancelled,########,360
134,Jewelry,Phones,113,Barbie,1 Carat Diamond Necklace,19,3,7,2,157,Ava Doe,Italy,4.8,85,7,12363,Delivered,########,353
142,Sports,Parts,109,Waffle Maker,Michelin Primacy Tires,80,3,6,1,158,Oliver Doe,Russia,4.8,75,7,12356,Returned,########,346
126,Clothing,Action Figures,119,Nike Pegasus,Harry Potter and the Sorcerer's Stone,25,4,6,1,163,Sarah Doe,Canada,4.9,90,2,12354,Shipped,########,362
131,Appliances,Fiction,117,Harry Potter,HP Color LaserJet Printer,5.99,2,6,3,169,William Doe,China,4.9,85,17,12358,Cancelled,########,354
129,Jewelry,Athletic Wear,101,Monopoly,Loreal True Match Foundation,400,1,6,3,165,James Doe,Italy,4.9,95,20,12349,Delivered,########,350
124,Health,Dolls,109,Nike Pegasus,Barbie Dreamhouse Playset,45,3,10,2,170,Emma Doe,Australia,4.9,98,18,12350,Cancelled,########,350
131,Kitchen,Small Appliances,112,Drill,Hasbro Monopoly Game,35,2,5,3,176,James Doe,South Africa,4.9,90,7,12348,Shipped,########,357
124,Shoes,Action Figures,106,Tires,1 Carat Diamond Necklace,5.99,2,7,1,164,Emma Doe,Japan,4.9,90,7,12353,Delivered,########,352
126,Automotive,Dolls,118,Coffee Maker,Coleman 4 Person Tent,5.99,1,10,2,169,Emily Doe,Japan,4.9,95,18,12346,Shipped,########,353
133,Health,Appliances,116,Soda,Pepsi 12 Pack,5.99,2,8,1,160,Emma Doe,Japan,4.9,80,11,12357,Delivered,########,351
133,Games,Beverages,107,iPhone 11,Spiderman Action Figure,50,1,5,3,168,James Doe,Spain,4.9,90,8,12356,Cancelled,########,363
139,Beauty,Running Shoes,108,Waffle Maker,1 Carat Diamond Necklace,99.99,1,6,2,157,Mark Doe,Australia,4.8,95,17,12364,Returned,########,364
125,Toys,Televisions,101,Drill,Spiderman Action Figure,50,2,7,2,171,Mia Doe,Indonesia,4.9,98,14,12356,Shipped,########,355
132,Outdoors,Board Games,119,Waffle Maker,Cuisinart Belgian Waffle Maker,90,2,5,2,163,Jane Doe,Korea,4.9,90,19,12349,Cancelled,########,351
140,Electronics,Televisions,117,Coffee Maker,Nike Pegasus 36 Running Shoes,5.99,3,6,2,167,Noah Doe,Italy,4.9,75,2,12359,Cancelled,########,355
136,Electronics,Athletic Wear,108,Tent,Levis 511 Slim Fit Jeans,50,1,5,1,176,Olivia Doe,China,4.9,80,9,12355,Shipped,########,352
127,Shoes,Parts,114,Jeans,Harry Potter and the Sorcerer's Stone,599,2,15,2,159,Sarah Doe,Japan,4.9,95,20,12363,Cancelled,########,357
135,Office,Fiction,119,Monopoly,HP Color LaserJet Printer,15,2,7,2,172,Tom Doe,Mexico,4.9,75,11,12360,Returned,########,359
125,Health,Running Shoes,119,Printer,Harry Potter and the Sorcerer's Stone,99.99,2,6,1,170,Elizabeth Doe,Indonesia,4.8,90,17,12362,Cancelled,########,352
139,Appliances,Small Appliances,120,Sony Bravia,Cuisinart Belgian Waffle Maker,19.99,4,5,1,172,Mark Doe,Canada,4.9,98,8,12354,Returned,########,357
123,Shoes,Beverages,102,Tires,Optimum Nutrition Protein Powder,150,1,8,2,157,Jack Doe,France,4.8,75,13,12361,Returned,########,345
142,Electronics,Televisions,120,Yoga Pants,HP Color LaserJet Printer,90,3,7,1,168,Isabella Doe,South Africa,4.9,75,14,12358,Cancelled,########,359
125,Clothing,Appliances,103,Waffle Maker,Levis 511 Slim Fit Jeans,25,4,8,1,162,James Doe,Brazil,4.8,75,13,12350,Shipped,########,349
139,Office,Dolls,101,Coffee Maker,Apple iPhone 11 64GB,5.99,4,7,2,173,Olivia Doe,Spain,4.9,98,13,12362,Returned,########,345
140,Furniture,Living Room,106,Sony Bravia,Hasbro Monopoly Game,799,3,6,1,165,Jane Doe,Canada,4.7,85,17,12360,Returned,########,350
133,Health,Athletic Wear,111,Spiderman,Optimum Nutrition Protein Powder,120,4,7,2,159,Mark Doe,Spain,4.9,75,12,12363,Delivered,########,362
133,Beauty,Board Games,115,Tent,50 inch LED 4K Ultra HD TV,25,3,5,2,174,Olivia Doe,Indonesia,4.9,95,15,12350,Cancelled,########,362
126,Health,Athletic Wear,101,iPhone 11,Ashley Furniture Sofa,5.99,4,10,2,173,John Doe,Indonesia,4.8,75,4,12346,Delivered,########,351
131,Electronics,Action Figures,113,Tires,HP Color LaserJet Printer,35,2,8,1,171,Jack Doe,Canada,4.9,95,12,12361,Delivered,########,359
140,Clothing,Televisions,101,iPhone 11,Nike Pegasus 36 Running Shoes,120,1,5,2,158,Jack Doe,US,4.7,75,12,12354,Cancelled,########,353
125,Appliances,Supplements,103,Sofa,Ashley Furniture Sofa,25,3,7,3,160,James Doe,UK,4.9,90,2,12347,Shipped,########,350
141,Automotive,Phones,118,Monopoly,Keurig K-Cup Coffee Maker,5.99,2,5,2,163,Noah Doe,Korea,4.9,90,11,12346,Shipped,########,352
124,Furniture,Board Games,117,Tires,Cuisinart Belgian Waffle Maker,99.99,4,7,3,161,William Doe,UK,4.9,95,20,12358,Returned,########,364
132,Clothing,Dolls,120,Coffee Maker,50 inch LED 4K Ultra HD TV,35,2,5,2,161,James Doe,Indonesia,4.9,90,15,12357,Returned,########,350
136,Toys,Dolls,115,Waffle Maker,Coleman 4 Person Tent,599,1,6,1,167,David Doe,China,4.8,90,9,12356,Shipped,########,359
132,Electronics,Beverages,116,Soda,Michelin Primacy Tires,50,4,6,2,171,Noah Doe,Japan,4.9,85,10,12350,Delivered,########,351
124,Electronics,Bottoms,117,Coffee Maker,HP Color LaserJet Printer,45,2,6,1,163,James Doe,South Africa,4.8,95,7,12353,Cancelled,########,353
130,Sports,Phones,116,iPhone 11,Keurig K-Cup Coffee Maker,80,2,6,1,170,Jane Doe,Spain,4.8,75,19,12363,Shipped,########,363
129,Office,Athletic Wear,117,Coffee Maker,Nike Pegasus 36 Running Shoes,599,2,5,2,176,William Doe,Canada,4.9,95,3,12348,Returned,########,360
128,Beauty,Action Figures,102,Sony Bravia,Ashley Furniture Sofa,599,3,8,2,167,James Doe,UK,4.9,80,11,12364,Shipped,########,357
125,Appliances,Small Appliances,103,Nike Pegasus,Pepsi 12 Pack,799,1,8,3,163,Ava Doe,Japan,4.9,95,13,12357,Shipped,########,347
126,Outdoors,Televisions,109,Barbie,Keurig K-Cup Coffee Maker,35,3,5,2,158,Sarah Doe,Indonesia,4.8,85,9,12354,Shipped,########,350
137,Grocery,Dolls,116,Sofa,1 Carat Diamond Necklace,25,1,5,3,164,Noah Doe,Italy,4.9,80,11,12362,Cancelled,########,364
124,Sports,Beverages,106,Sony Bravia,Keurig K-Cup Coffee Maker,5.99,2,5,1,171,Isabella Doe,UK,4.9,98,3,12363,Shipped,########,348
135,Grocery,Living Room,117,Jeans,Apple iPhone 11 64GB,50,2,15,2,165,Oliver Doe,China,4.9,90,11,12358,Shipped,########,350
131,Electronics,Phones,108,Drill,Cuisinart Belgian Waffle Maker,150,4,10,1,162,Emily Doe,Canada,4.9,98,14,12346,Returned,########,352
124,Outdoors,Athletic Wear,114,Tent,Dewalt 18 Volt Drill,11.99,4,15,3,163,Mark Doe,Brazil,4.9,98,16,12346,Shipped,########,353
125,Home Improvement,Makeup,113,Spiderman,Levis 511 Slim Fit Jeans,99.99,1,5,2,175,Elizabeth Doe,India,4.9,80,14,12358,Delivered,########,364
134,Home Improvement,Small Appliances,104,Protein Powder,Apple iPhone 11 64GB,45,3,5,1,157,Tom Doe,China,4.9,95,5,12354,Shipped,########,349
127,Health,Small Appliances,110,Nike Pegasus,Ashley Furniture Sofa,799,3,8,1,164,James Doe,US,4.9,90,3,12362,Delivered,########,364
127,Kitchen,Camping,113,Tent,1 Carat Diamond Necklace,5.99,1,6,2,175,Noah Doe,Canada,4.9,95,11,12360,Cancelled,########,356
125,Health,Parts,113,Printer,Nike Pegasus 36 Running Shoes,15,2,5,2,160,David Doe,Mexico,4.9,90,1,12348,Delivered,########,356
135,Jewelry,Action Figures,107,Protein Powder,Michelin Primacy Tires,50,2,15,3,164,James Doe,Russia,4.9,90,10,12353,Shipped,########,363
134,Home Improvement,Dolls,101,Nike Pegasus,Ashley Furniture Sofa,90,1,7,2,164,Jane Doe,South Africa,4.8,80,3,12345,Shipped,########,358
135,Electronics,Running Shoes,109,Coffee Maker,Cuisinart Belgian Waffle Maker,19.99,1,8,3,163,Emma Doe,Brazil,4.9,98,11,12347,Returned,########,351
127,Electronics,Camping,105,Jeans,1 Carat Diamond Necklace,15,1,8,2,166,Oliver Doe,Korea,4.8,95,8,12346,Shipped,########,363
141,Sports,Fiction,107,Tires,Dewalt 18 Volt Drill,120,1,5,2,163,Tom Doe,Spain,4.9,98,20,12351,Shipped,########,360
138,Automotive,Running Shoes,105,Yoga Pants,90 Degree By Reflex Yoga Pants,120,4,6,2,164,Ava Doe,China,4.7,95,16,12347,Shipped,########,354
137,Clothing,Televisions,111,Printer,Nike Pegasus 36 Running Shoes,90,2,6,1,164,Olivia Doe,Canada,4.9,95,11,12354,Returned,########,348
128,Toys,Small Appliances,110,Foundation,Barbie Dreamhouse Playset,19.99,1,7,3,160,Jane Doe,France,4.8,90,10,12352,Shipped,########,351
134,Health,Televisions,105,Spiderman,Michelin Primacy Tires,400,4,7,2,174,Emily Doe,Mexico,4.9,90,18,12352,Delivered,########,363
128,Kitchen,Makeup,111,Foundation,Levis 511 Slim Fit Jeans,99.99,2,10,3,159,Sarah Doe,US,4.9,85,20,12349,Returned,########,363
123,Electronics,Action Figures,108,Spiderman,Keurig K-Cup Coffee Maker,90,1,10,3,170,Mark Doe,Germany,4.9,98,13,12346,Shipped,########,357
139,Books,Makeup,106,Tires,Ashley Furniture Sofa,799,2,8,3,165,Mark Doe,Japan,4.8,98,12,12347,Delivered,########,348
140,Kitchen,Office Supplies,104,Sony Bravia,Loreal True Match Foundation,5.99,1,5,1,175,Oliver Doe,France,4.9,80,7,12350,Delivered,########,347
140,Automotive,Appliances,116,Foundation,HP Color LaserJet Printer,19,1,5,1,176,Emily Doe,Mexico,4.9,90,9,12360,Cancelled,########,351
132,Grocery,Beverages,111,Soda,Levis 511 Slim Fit Jeans,25,1,5,3,168,Tom Doe,Indonesia,4.9,95,9,12356,Shipped,########,355
128,Office,Beverages,104,Protein Powder,Coleman 4 Person Tent,2199,1,10,3,158,Sophia Doe,Canada,4.9,98,12,12353,Shipped,########,350
125,Shoes,Office Supplies,110,Waffle Maker,50 inch LED 4K Ultra HD TV,400,2,15,1,170,James Doe,US,4.9,90,14,12359,Cancelled,########,362
141,Kitchen,Fiction,119,Protein Powder,Barbie Dreamhouse Playset,25,3,5,3,172,James Doe,Japan,4.8,90,17,12345,Cancelled,########,363
138,Toys,Board Games,111,Jeans,Dewalt 18 Volt Drill,15,3,10,2,169,Noah Doe,Israel,4.9,95,18,12346,Shipped,########,349
131,Grocery,Office Supplies,102,Soda,50 inch LED 4K Ultra HD TV,90,2,6,3,170,David Doe,Brazil,4.9,80,7,12362,Shipped,########,349
127,Outdoors,Phones,117,Spiderman,90 Degree By Reflex Yoga Pants,599,2,6,2,165,Emily Doe,Spain,4.9,90,4,12355,Shipped,########,350
127,Beauty,Dolls,109,Spiderman,Pepsi 12 Pack,50,3,5,1,159,Sophia Doe,Indonesia,4.9,98,4,12352,Shipped,########,348
124,Electronics,Athletic Wear,104,Sofa,Apple iPhone 11 64GB,11.99,1,7,3,157,Tom Doe,Mexico,4.9,85,19,12349,Cancelled,########,359
134,Toys,Dolls,119,Waffle Maker,Spiderman Action Figure,25,2,5,2,165,John Doe,Russia,4.7,98,15,12363,Returned,########,364
138,Home Improvement,Running Shoes,120,Jeans,1 Carat Diamond Necklace,599,2,5,2,174,William Doe,Italy,4.9,98,17,12356,Delivered,########,347
138,Outdoors,Office Supplies,103,Waffle Maker,Loreal True Match Foundation,25,1,8,1,161,Mark Doe,South Africa,4.9,90,17,12351,Shipped,########,346
124,Office,Appliances,101,Foundation,Ashley Furniture Sofa,80,3,6,1,158,Ava Doe,Spain,4.9,75,18,12357,Delivered,########,353
128,Furniture,Fiction,101,Coffee Maker,Apple iPhone 11 64GB,45,3,15,2,168,Olivia Doe,US,4.9,90,12,12353,Delivered,########,358
131,Beauty,Dolls,110,Diamond Necklace,Keurig K-Cup Coffee Maker,599,2,8,2,171,David Doe,Israel,4.9,80,19,12359,Delivered,########,361
125,Beauty,Action Figures,108,Jeans,Hasbro Monopoly Game,25,1,7,3,169,John Doe,China,4.9,95,8,12358,Cancelled,########,361
127,Office,Beverages,104,Spiderman,Loreal True Match Foundation,2199,1,7,1,157,Noah Doe,France,4.9,75,10,12362,Shipped,########,350
125,Home Improvement,Board Games,116,Soda,HP Color LaserJet Printer,799,1,15,3,166,Tom Doe,Japan,4.9,80,15,12350,Delivered,########,346
137,Electronics,Tools,115,Barbie,Nike Pegasus 36 Running Shoes,25,2,6,1,172,Tom Doe,Indonesia,4.8,80,17,12363,Cancelled,########,364
141,Office,Athletic Wear,107,Coffee Maker,Ashley Furniture Sofa,400,3,5,3,158,John Doe,Canada,4.9,75,5,12356,Shipped,########,355
131,Electronics,Action Figures,111,Sofa,Keurig K-Cup Coffee Maker,19.99,3,10,2,163,David Doe,Mexico,4.9,75,11,12347,Shipped,########,348
139,Grocery,Makeup,113,Diamond Necklace,Harry Potter and the Sorcerer's Stone,15,2,10,3,171,Ava Doe,France,4.9,98,13,12364,Returned,########,361
130,Beauty,Beverages,106,Foundation,Nike Pegasus 36 Running Shoes,35,2,8,1,173,Sarah Doe,France,4.8,80,1,12360,Returned,########,351
142,Sports,Dolls,119,Sony Bravia,Ashley Furniture Sofa,150,1,10,2,159,Elizabeth Doe,South Africa,4.8,90,13,12354,Cancelled,########,347
125,Toys,Parts,113,Spiderman,Pepsi 12 Pack,15,2,8,2,158,Tom Doe,Indonesia,4.7,95,3,12347,Returned,########,361
132,Toys,Supplements,101,Printer,Barbie Dreamhouse Playset,599,1,7,3,172,Oliver Doe,Russia,4.9,85,2,12349,Shipped,########,364
142,Health,Board Games,120,Protein Powder,Nike Pegasus 36 Running Shoes,19.99,2,8,2,160,James Doe,UK,4.8,90,14,12352,Delivered,########,350
132,Toys,Beverages,115,Printer,Optimum Nutrition Protein Powder,15,2,8,3,159,David Doe,Brazil,4.9,75,3,12349,Delivered,########,363
132,Furniture,Dolls,106,Soda,50 inch LED 4K Ultra HD TV,50,1,10,1,158,Sarah Doe,Indonesia,4.7,95,10,12357,Shipped,########,351
127,Sports,Fiction,110,Foundation,90 Degree By Reflex Yoga Pants,19,4,15,2,158,Elizabeth Doe,Russia,4.9,90,7,12351,Delivered,########,348
138,Toys,Dolls,103,Diamond Necklace,Pepsi 12 Pack,2199,3,6,2,162,Elizabeth Doe,Germany,4.9,90,17,12355,Returned,########,350
126,Jewelry,Fiction,106,Nike Pegasus,Barbie Dreamhouse Playset,45,2,10,2,172,Isabella Doe,South Africa,4.9,75,17,12362,Shipped,########,356
123,Clothing,Fiction,120,iPhone 11,Apple iPhone 11 64GB,400,4,5,3,171,Isabella Doe,South Africa,4.9,95,13,12360,Returned,########,355
140,Office,Camping,108,Diamond Necklace,HP Color LaserJet Printer,90,2,5,2,165,Oliver Doe,Japan,4.9,98,19,12354,Returned,########,357
134,Clothing,Necklaces,102,Monopoly,Nike Pegasus 36 Running Shoes,2199,4,5,2,168,Emily Doe,UK,4.9,90,12,12358,Cancelled,########,351
131,Games,Athletic Wear,120,Printer,50 inch LED 4K Ultra HD TV,25,3,6,3,167,Mark Doe,Canada,4.9,95,2,12357,Shipped,########,345
123,Outdoors,Beverages,102,Yoga Pants,Levis 511 Slim Fit Jeans,799,3,5,1,167,Mark Doe,Japan,4.9,95,13,12348,Cancelled,########,347
123,Sports,Necklaces,114,Harry Potter,Hasbro Monopoly Game,11.99,4,8,2,164,Noah Doe,Italy,4.9,80,4,12360,Returned,########,345
141,Health,Parts,106,Yoga Pants,Barbie Dreamhouse Playset,80,4,7,2,159,Sarah Doe,Italy,4.8,80,10,12350,Delivered,########,360
126,Health,Action Figures,118,Harry Potter,Coleman 4 Person Tent,99.99,1,5,2,172,Olivia Doe,Brazil,4.7,90,12,12347,Delivered,########,348
140,Grocery,Bottoms,110,Harry Potter,Nike Pegasus 36 Running Shoes,100,1,6,2,173,David Doe,China,4.8,98,5,12361,Delivered,########,349
140,Shoes,Makeup,103,Jeans,90 Degree By Reflex Yoga Pants,19.99,1,6,2,157,James Doe,Japan,4.9,85,3,12346,Returned,########,363
123,Grocery,Fiction,117,Printer,Ashley Furniture Sofa,90,2,7,2,175,David Doe,Brazil,4.9,85,13,12355,Delivered,########,364
141,Furniture,Living Room,107,Tent,Dewalt 18 Volt Drill,599,2,15,3,170,Isabella Doe,Korea,4.9,80,10,12355,Returned,########,353
134,Sports,Parts,116,Yoga Pants,Cuisinart Belgian Waffle Maker,150,3,5,1,160,John Doe,France,4.9,90,7,12349,Cancelled,########,351
136,Beauty,Office Supplies,120,Printer,Harry Potter and the Sorcerer's Stone,100,4,5,3,176,John Doe,India,4.9,90,2,12353,Cancelled,########,352
140,Office,Fiction,111,Drill,Cuisinart Belgian Waffle Maker,99.99,1,6,2,173,David Doe,Brazil,4.9,95,7,12364,Cancelled,########,355
126,Games,Small Appliances,106,iPhone 11,Keurig K-Cup Coffee Maker,11.99,3,6,1,160,Tom Doe,Japan,4.9,90,15,12350,Returned,########,359
137,Kitchen,Phones,120,Spiderman,Optimum Nutrition Protein Powder,799,3,6,1,168,Isabella Doe,India,4.9,90,3,12352,Shipped,########,364
139,Appliances,Small Appliances,108,Drill,50 inch LED 4K Ultra HD TV,599,2,10,3,160,James Doe,France,4.9,95,10,12362,Shipped,########,352
123,Clothing,Tools,116,Sofa,Loreal True Match Foundation,11.99,4,15,2,164,William Doe,Korea,4.9,90,11,12359,Shipped,########,359
131,Toys,Televisions,102,Protein Powder,Harry Potter and the Sorcerer's Stone,25,2,15,2,167,William Doe,Canada,4.8,98,10,12347,Cancelled,########,355
123,Health,Televisions,102,iPhone 11,Cuisinart Belgian Waffle Maker,799,4,6,2,157,Mia Doe,Canada,4.9,90,13,12359,Shipped,########,363
126,Appliances,Tools,106,Drill,HP Color LaserJet Printer,2199,1,7,2,158,Jack Doe,Spain,4.9,90,6,12359,Returned,########,348
140,Automotive,Parts,117,Waffle Maker,Michelin Primacy Tires,25,3,10,2,166,James Doe,Australia,4.9,85,15,12358,Delivered,########,361
129,Toys,Running Shoes,115,Sofa,Ashley Furniture Sofa,25,1,8,2,173,Olivia Doe,Italy,4.9,90,7,12350,Returned,########,347
133,Office,Fiction,113,Soda,Levis 511 Slim Fit Jeans,15,4,5,1,160,Noah Doe,Australia,4.8,90,19,12353,Returned,########,356
133,Health,Beverages,114,Yoga Pants,Optimum Nutrition Protein Powder,45,3,7,3,157,Noah Doe,Australia,4.9,98,17,12348,Shipped,########,356
142,Automotive,Bottoms,113,Foundation,Loreal True Match Foundation,15,1,5,3,173,Sophia Doe,Brazil,4.9,75,6,12361,Returned,########,351
126,Games,Tools,104,Waffle Maker,HP Color LaserJet Printer,19,3,8,1,171,Mark Doe,US,4.9,80,3,12348,Cancelled,########,356
124,Books,Camping,119,Sony Bravia,Ashley Furniture Sofa,100,3,5,3,167,Olivia Doe,Canada,4.8,85,10,12361,Cancelled,########,359
138,Home Improvement,Beverages,112,Tires,Cuisinart Belgian Waffle Maker,80,1,5,2,167,David Doe,Israel,4.8,85,16,12361,Returned,########,346
134,Outdoors,Dolls,111,Jeans,Hasbro Monopoly Game,799,2,7,3,163,James Doe,Israel,4.9,90,8,12349,Cancelled,########,346
131,Beauty,Dolls,119,Sony Bravia,Barbie Dreamhouse Playset,45,1,6,1,161,Oliver Doe,UK,4.9,90,15,12358,Cancelled,########,349
140,Toys,Supplements,118,Drill,Cuisinart Belgian Waffle Maker,11.99,4,5,2,171,Olivia Doe,US,4.9,98,5,12358,Cancelled,########,350
129,Sports,Appliances,115,Harry Potter,Levis 511 Slim Fit Jeans,25,3,7,2,160,James Doe,South Africa,4.9,90,7,12350,Cancelled,########,354
139,Beauty,Phones,108,Harry Potter,Dewalt 18 Volt Drill,25,2,6,2,164,David Doe,Indonesia,4.7,80,12,12349,Delivered,########,346
141,Jewelry,Beverages,117,Waffle Maker,Spiderman Action Figure,2199,4,10,3,160,William Doe,South Africa,4.9,75,7,12358,Cancelled,########,346
135,Home Improvement,Office Supplies,113,Diamond Necklace,Levis 511 Slim Fit Jeans,400,1,7,2,157,Ava Doe,Spain,4.9,98,5,12352,Cancelled,########,354
140,Kitchen,Appliances,107,Foundation,Apple iPhone 11 64GB,150,3,8,2,165,Emily Doe,France,4.9,98,17,12348,Delivered,########,352
138,Grocery,Dolls,111,Barbie,Ashley Furniture Sofa,80,4,5,1,161,Oliver Doe,US,4.8,75,14,12353,Shipped,########,360
